?class	?label
"http://purl.obolibrary.org/obo/ENVO_00000032"	"bay"
"http://purl.obolibrary.org/obo/CHEBI_33259"	"elemental molecular entity"
"http://purl.obolibrary.org/obo/ENVO_03000121"	"erosion through nivation"
"http://purl.obolibrary.org/obo/ENVO_01000090"	"coastal upwelling front"
"http://purl.obolibrary.org/obo/ENVO_01001646"	"amorphous solid"
"http://purl.obolibrary.org/obo/ENVO_00000445"	"transvasement"
"http://purl.obolibrary.org/obo/CHEBI_33345"	"titanium group element atom"
"http://purl.obolibrary.org/obo/UBERON_0016879"	"future central nervous system"
"http://purl.obolibrary.org/obo/ENVO_01000302"	"outcrop"
"http://purl.obolibrary.org/obo/PATO_0001509"	"functionality"
"http://purl.obolibrary.org/obo/PATO_0000946"	"oblong"
"http://purl.obolibrary.org/obo/ENVO_00005805"	"nest of bird"
"http://purl.obolibrary.org/obo/ENVO_00000538"	"arrugado"
"http://purl.obolibrary.org/obo/CHEBI_39418"	"straight-chain saturated fatty acid"
"http://purl.obolibrary.org/obo/PATO_0002305"	"increased object quality"
"http://purl.obolibrary.org/obo/CHEBI_33482"	"sulfur oxoanion"
"http://purl.obolibrary.org/obo/ENVO_00000026"	"well"
"http://purl.obolibrary.org/obo/CHEBI_36838"	"17-hydroxy steroid"
"http://purl.obolibrary.org/obo/UBERON_0000022"	"feather"
"http://purl.obolibrary.org/obo/UBERON_0004140"	"primary heart field"
"http://purl.obolibrary.org/obo/PO_0025004"	"plant axis"
"http://purl.obolibrary.org/obo/FOODON_00002132"	"plant based salad food product"
"http://purl.obolibrary.org/obo/ENVO_09200015"	"humidity of soil"
"http://purl.obolibrary.org/obo/FOODON_00002219"	"salad food product"
"http://purl.obolibrary.org/obo/FOODON_00001154"	"citrullus lanatus fruit food product"
"http://purl.obolibrary.org/obo/ENVO_1000745"	"drought"
"http://purl.obolibrary.org/obo/ENVO_01000414"	"young plant"
"http://purl.obolibrary.org/obo/PATO_0000689"	"continuous"
"http://purl.obolibrary.org/obo/FOODON_00001105"	"avian egg food product"
"http://purl.obolibrary.org/obo/ENVO_0010050"	"obsolete tea-based beverage"
"http://purl.obolibrary.org/obo/ENVO_01000726"	"desublimation process"
"http://purl.obolibrary.org/obo/ENVO_00000251"	"ground moraine"
"http://purl.obolibrary.org/obo/ENVO_01000442"	"dacite"
"http://purl.obolibrary.org/obo/ENVO_00002990"	"obsolete Tropical dry or deciduous forests (including Monsoon forests) or woodlands"
"http://purl.obolibrary.org/obo/ENVO_01000960"	"secondary atmosphere"
"http://purl.obolibrary.org/obo/ENVO_00003890"	"obsolete canned fruit product"
"http://purl.obolibrary.org/obo/CHEBI_27888"	"chlorophyll b"
"http://purl.obolibrary.org/obo/ENVO_2000005"	"freshwater algal bloom"
"http://purl.obolibrary.org/obo/CHEBI_33260"	"elemental hydrogen"
"http://purl.obolibrary.org/obo/ENVO_01000848"	"flower strip"
"http://purl.obolibrary.org/obo/ENVO_01001118"	"heat-treated animal manure"
"http://purl.obolibrary.org/obo/ENVO_0010166"	"obsolete fish egg product"
"http://purl.obolibrary.org/obo/ENVO_01001288"	"kaolin dust"
"http://purl.obolibrary.org/obo/ENVO_01000232"	"felsic lava"
"http://purl.obolibrary.org/obo/UBERON_0005598"	"trunk somite"
"http://purl.obolibrary.org/obo/ENVO_01000374"	"dry woodland"
"http://purl.obolibrary.org/obo/ENVO_01000069"	"mesoscale marine eddy"
"http://purl.obolibrary.org/obo/ENVO_00000029"	"watercourse"
"http://purl.obolibrary.org/obo/ENVO_01001515"	"freshwater congelation ice"
"http://purl.obolibrary.org/obo/PO_0025131"	"plant anatomical entity"
"http://purl.obolibrary.org/obo/CHEBI_33839"	"macromolecule"
"http://purl.obolibrary.org/obo/CHEBI_83811"	"proteinogenic amino acid derivative"
"http://purl.obolibrary.org/obo/ENVO_01001321"	"brackish water body"
"http://purl.obolibrary.org/obo/PATO_0002483"	"external to"
"http://purl.obolibrary.org/obo/UBERON_0000055"	"vessel"
"http://purl.obolibrary.org/obo/PO_0006016"	"leaf epidermis"
"http://purl.obolibrary.org/obo/ENVO_01001608"	"kerosene oil"
"http://purl.obolibrary.org/obo/FOODON_03311737"	"processed food product"
"http://purl.obolibrary.org/obo/ENVO_00009002"	"obsolete mammalia-associated habitat"
"http://purl.obolibrary.org/obo/ENVO_03000139"	"ice fog"
"http://purl.obolibrary.org/obo/FOODON_00001120"	"camelid milk beverage"
"http://purl.obolibrary.org/obo/FOODON_03460227"	"flavoring, spice or herb"
"http://purl.obolibrary.org/obo/FOODON_00001148"	"potato food product"
"http://purl.obolibrary.org/obo/CHEBI_24836"	"inorganic oxide"
"http://purl.obolibrary.org/obo/PATO_0001546"	"quality of a solid"
"http://purl.obolibrary.org/obo/ENVO_01000354"	"ice cap climatic condition"
"http://purl.obolibrary.org/obo/ENVO_02000086"	"obsolete unpasteruized cow milk cheese"
"http://purl.obolibrary.org/obo/ENVO_02000117"	"natural wax"
"http://purl.obolibrary.org/obo/ENVO_0010116"	"obsolete yam bean product"
"http://purl.obolibrary.org/obo/ENVO_0010072"	"obsolete pomaceous fruit extract"
"http://purl.obolibrary.org/obo/ENVO_01001374"	"sea state"
"http://purl.obolibrary.org/obo/ENVO_02000017"	"obsolete yak milk"
"http://purl.obolibrary.org/obo/UBERON_0014793"	"musculature of pectoral complex"
"http://purl.obolibrary.org/obo/ENVO_01001354"	"volcanic crater glacier"
"http://purl.obolibrary.org/obo/CHEBI_32178"	"Talc"
"http://purl.obolibrary.org/obo/FOODON_00001180"	"prepared food product"
"http://purl.obolibrary.org/obo/ENVO_01000028"	"marine hadal zone biome"
"http://purl.obolibrary.org/obo/ENVO_00002112"	"gold mine drainage"
"http://purl.obolibrary.org/obo/CHEBI_32594"	"barium atom"
"http://purl.obolibrary.org/obo/ENVO_01000843"	"area of evergreen forest"
"http://purl.obolibrary.org/obo/ENVO_0010041"	"obsolete goat's milk cheese"
"http://purl.obolibrary.org/obo/ENVO_04000013"	"particulate organic carbon"
"http://purl.obolibrary.org/obo/ENVO_01000828"	"humid air"
"http://purl.obolibrary.org/obo/ENVO_00000565"	"sports facility"
"http://purl.obolibrary.org/obo/ENVO_00003033"	"mushroom compost"
"http://purl.obolibrary.org/obo/ENVO_01001130"	"gravitational motion"
"http://purl.obolibrary.org/obo/ENVO_09200008"	"composition of soil"
"http://purl.obolibrary.org/obo/ENVO_01001005"	"lunar rainbow"
"http://purl.obolibrary.org/obo/ENVO_01000925"	"abattoir"
"http://purl.obolibrary.org/obo/ENVO_01000903"	"blizzard"
"http://purl.obolibrary.org/obo/CHEBI_24867"	"monoatomic ion"
"http://purl.obolibrary.org/obo/PATO_0001854"	"vertical"
"http://purl.obolibrary.org/obo/FOODON_00001071"	"grape must"
"http://purl.obolibrary.org/obo/ENVO_01001525"	"hard-frozen soil"
"http://purl.obolibrary.org/obo/CHEBI_48359"	"protophilic solvent"
"http://purl.obolibrary.org/obo/PATO_0001756"	"heat conductivity"
"http://purl.obolibrary.org/obo/ENVO_00002263"	"garden soil"
"http://purl.obolibrary.org/obo/ENVO_0010055"	"obsolete fungal product"
"http://purl.obolibrary.org/obo/ENVO_01000648"	"magma"
"http://purl.obolibrary.org/obo/UBERON_0001042"	"chordate pharynx"
"http://purl.obolibrary.org/obo/ENVO_09200007"	"concentration of nitrate in soil"
"http://purl.obolibrary.org/obo/ENVO_01001044"	"soil environment"
"http://purl.obolibrary.org/obo/ENVO_01000398"	"temperate freshwater swamp forest"
"http://purl.obolibrary.org/obo/CHEBI_36347"	"nuclear particle"
"http://purl.obolibrary.org/obo/ENVO_01000009"	"obsolete biotic mesoscopic physical object"
"http://purl.obolibrary.org/obo/ENVO_01000842"	"smog"
"http://purl.obolibrary.org/obo/UBERON_0004797"	"blood vessel layer"
"http://purl.obolibrary.org/obo/UBERON_0003278"	"skeleton of lower jaw"
"http://purl.obolibrary.org/obo/ENVO_3100017"	"concentration of hydrogen sulfide in liquid water"
"http://purl.obolibrary.org/obo/CHEBI_16997"	"propane-1,2-diol"
"http://purl.obolibrary.org/obo/ENVO_01001110"	"ecosystem"
"http://purl.obolibrary.org/obo/CHEBI_33558"	"alpha-amino-acid anion"
"http://purl.obolibrary.org/obo/FOODON_00001295"	"pecorino cheese"
"http://purl.obolibrary.org/obo/UBERON_0000466"	"immaterial anatomical entity"
"http://purl.obolibrary.org/obo/ENVO_3200049"	"concentration of molybdenum in snow"
"http://purl.obolibrary.org/obo/ENVO_01001410"	"altostratus cloud"
"http://purl.obolibrary.org/obo/UBERON_0000166"	"oral opening"
"http://purl.obolibrary.org/obo/ENVO_01000469"	"exterior wall"
"http://purl.obolibrary.org/obo/ENVO_00002010"	"saline water"
"http://purl.obolibrary.org/obo/ENVO_01000358"	"acidic water"
"http://purl.obolibrary.org/obo/ENVO_00000035"	"marsh"
"http://purl.obolibrary.org/obo/ENVO_00003869"	"straw"
"http://purl.obolibrary.org/obo/ENVO_01001156"	"refractory astrogeological material"
"http://purl.obolibrary.org/obo/CHEBI_35204"	"tracer"
"http://purl.obolibrary.org/obo/NCBITaxon_9606"	"Homo sapiens"
"http://purl.obolibrary.org/obo/NCBITaxon_9347"	"Eutheria"
"http://purl.obolibrary.org/obo/CHEBI_26393"	"purine nucleoside triphosphate"
"http://purl.obolibrary.org/obo/ENVO_01000722"	"meltwater"
"http://purl.obolibrary.org/obo/ENVO_00002237"	"chernozem"
"http://purl.obolibrary.org/obo/ENVO_01001276"	"water ice layer"
"http://purl.obolibrary.org/obo/CHEBI_24632"	"hydrocarbon"
"http://purl.obolibrary.org/obo/ENVO_01000451"	"atmospheric carbon dioxide"
"http://purl.obolibrary.org/obo/ENVO_01000333"	"hillside"
"http://purl.obolibrary.org/obo/PATO_0002292"	"transient"
"http://purl.obolibrary.org/obo/ENVO_02500021"	"algal bloom collapse"
"http://purl.obolibrary.org/obo/ENVO_00005740"	"paddy field soil"
"http://purl.obolibrary.org/obo/UBERON_0003072"	"optic cup"
"http://purl.obolibrary.org/obo/ENVO_00005804"	"nest of ant"
"http://purl.obolibrary.org/obo/PATO_0002349"	"basal to"
"http://purl.obolibrary.org/obo/CHEBI_51721"	"alpha,beta-unsaturated ketone"
"http://purl.obolibrary.org/obo/ENVO_0010154"	"obsolete processed pork"
"http://purl.obolibrary.org/obo/ENVO_01001694"	"isohaline surface"
"http://purl.obolibrary.org/obo/ENVO_01000454"	"carbon dioxide pooling disposition"
"http://purl.obolibrary.org/obo/CHEBI_33304"	"chalcogen molecular entity"
"http://purl.obolibrary.org/obo/ENVO_01000329"	"cypress dome"
"http://purl.obolibrary.org/obo/ENVO_01001759"	"vibration process"
"http://purl.obolibrary.org/obo/ENVO_0010163"	"dry river valley"
"http://purl.obolibrary.org/obo/UBERON_0000930"	"stomodeum"
"http://purl.obolibrary.org/obo/CHEBI_24840"	"inorganic sulfate salt"
"http://purl.obolibrary.org/obo/ENVO_01001147"	"helium planet"
"http://purl.obolibrary.org/obo/ENVO_00000514"	"crater"
"http://purl.obolibrary.org/obo/UBERON_0011216"	"organ system subdivision"
"http://purl.obolibrary.org/obo/ENVO_00000335"	"polygonal karst"
"http://purl.obolibrary.org/obo/ENVO_03000102"	"glacial sintering"
"http://purl.obolibrary.org/obo/ENVO_01000859"	"tropical marine upwelling biome"
"http://purl.obolibrary.org/obo/GO_0019409"	"aerobic respiration, using ammonia as electron donor"
"http://purl.obolibrary.org/obo/NCBITaxon_32525"	"Theria <mammals>"
"http://purl.obolibrary.org/obo/NCBITaxon_4710"	"Arecaceae"
"http://purl.obolibrary.org/obo/CHEBI_35217"	"alkaline earth coordination entity"
"http://purl.obolibrary.org/obo/ENVO_01001834"	"subpolar biome"
"http://purl.obolibrary.org/obo/ENVO_01000465"	"building wall"
"http://purl.obolibrary.org/obo/ENVO_00002988"	"obsolete Temperate grasslands"
"http://purl.obolibrary.org/obo/ENVO_0010146"	"obsolete nut oil"
"http://purl.obolibrary.org/obo/ENVO_01001419"	"cumulonimbus cloud"
"http://purl.obolibrary.org/obo/ENVO_01000684"	"glacial ice thrusting"
"http://purl.obolibrary.org/obo/ENVO_01001306"	"bone element environment"
"http://purl.obolibrary.org/obo/ENVO_01001024"	"particle radiation"
"http://purl.obolibrary.org/obo/ENVO_00002198"	"fresh water aquarium"
"http://purl.obolibrary.org/obo/ENVO_0010086"	"obsolete plant lipid food product"
"http://purl.obolibrary.org/obo/ENVO_01001636"	"insect conservation process"
"http://purl.obolibrary.org/obo/UBERON_0034944"	"zone of organ"
"http://purl.obolibrary.org/obo/UBERON_0001775"	"ciliary body"
"http://purl.obolibrary.org/obo/ENVO_03000110"	"cryoform"
"http://purl.obolibrary.org/obo/ENVO_00000047"	"obsolete canopy"
"http://purl.obolibrary.org/obo/ENVO_00009004"	"obsolete insecta-associated habitat"
"http://purl.obolibrary.org/obo/ENVO_01000531"	"covered latrine"
"http://purl.obolibrary.org/obo/ENVO_01001669"	"mariculture process"
"http://purl.obolibrary.org/obo/CHEBI_33336"	"lanthanum atom"
"http://purl.obolibrary.org/obo/ENVO_3100033"	"pressure of water"
"http://purl.obolibrary.org/obo/CHEBI_26607"	"saturated fatty acid"
"http://purl.obolibrary.org/obo/ENVO_01001749"	"wind storm"
"http://purl.obolibrary.org/obo/ENVO_01000740"	"area of perennial water ice"
"http://purl.obolibrary.org/obo/ENVO_00002229"	"arenosol"
"http://purl.obolibrary.org/obo/ENVO_3200018"	"concentration of tin in lake water"
"http://purl.obolibrary.org/obo/FOODON_00001058"	"fruit extract food product"
"http://purl.obolibrary.org/obo/ENVO_00002994"	"obsolete Mixed island systems"
"http://purl.obolibrary.org/obo/ENVO_03000020"	"aeolian transport process"
"http://purl.obolibrary.org/obo/UBERON_0001418"	"skin of thorax"
"http://purl.obolibrary.org/obo/BFO_0000017"	"realizable entity"
"http://purl.obolibrary.org/obo/ENVO_01001615"	"material cooling process"
"http://purl.obolibrary.org/obo/ENVO_00000360"	"area of national forest"
"http://purl.obolibrary.org/obo/FOODON_03400680"	"015  pulses (vd) (ccpr)"
"http://purl.obolibrary.org/obo/ENVO_01001331"	"sulfur cycling"
"http://purl.obolibrary.org/obo/PATO_0001657"	"increased osmolarity"
"http://purl.obolibrary.org/obo/CHEBI_26214"	"porphyrins"
"http://purl.obolibrary.org/obo/ENVO_01001736"	"cooling of a liquid"
"http://purl.obolibrary.org/obo/CHEBI_29237"	"deuterium atom"
"http://purl.obolibrary.org/obo/PO_0025386"	"cuticular wax"
"http://purl.obolibrary.org/obo/ENVO_01000739"	"habitat"
"http://purl.obolibrary.org/obo/ENVO_01000362"	"inflationary cave"
"http://purl.obolibrary.org/obo/UBERON_0013686"	"anatomical conduit space"
"http://purl.obolibrary.org/obo/ENVO_2000031"	"rest energy"
"http://purl.obolibrary.org/obo/ENVO_01001284"	"barium dust"
"http://purl.obolibrary.org/obo/ENVO_01000806"	"nebula"
"http://purl.obolibrary.org/obo/ENVO_04000001"	"frost heaving process"
"http://purl.obolibrary.org/obo/ENVO_01000045"	"epeiric sea biome"
"http://purl.obolibrary.org/obo/ENVO_06105014"	"biodegradation"
"http://purl.obolibrary.org/obo/UBERON_0019264"	"gray matter of forebrain"
"http://purl.obolibrary.org/obo/ENVO_00002128"	"mesophilic sulfur spring"
"http://purl.obolibrary.org/obo/ENVO_01000904"	"ground blizzard"
"http://purl.obolibrary.org/obo/ENVO_00005790"	"red soil"
"http://purl.obolibrary.org/obo/PATO_0002165"	"drooping"
"http://purl.obolibrary.org/obo/PATO_0000622"	"erect"
"http://purl.obolibrary.org/obo/ENVO_02000094"	"ore"
"http://purl.obolibrary.org/obo/ENVO_21001215"	"visible spectrum radiation"
"http://purl.obolibrary.org/obo/ENVO_01001361"	"atmospheric wind direction"
"http://purl.obolibrary.org/obo/ENVO_00000563"	"pier"
"http://purl.obolibrary.org/obo/CHEBI_15339"	"acceptor"
"http://purl.obolibrary.org/obo/ENVO_00005802"	"bulk soil"
"http://purl.obolibrary.org/obo/ENVO_01001123"	"dwarf gas planet"
"http://purl.obolibrary.org/obo/ENVO_00000492"	"resequent stream"
"http://purl.obolibrary.org/obo/ENVO_01000542"	"ozone layer"
"http://purl.obolibrary.org/obo/CHEBI_17997"	"dinitrogen"
"http://purl.obolibrary.org/obo/ENVO_01000427"	"carbon nanotube enriched soil"
"http://purl.obolibrary.org/obo/UBERON_0006312"	"ocular refractive media"
"http://purl.obolibrary.org/obo/ENVO_01000061"	"marine wind mixed layer"
"http://purl.obolibrary.org/obo/ENVO_06105117"	"abandoned fishing gear"
"http://purl.obolibrary.org/obo/ENVO_03000091"	"permafrost methane explosion"
"http://purl.obolibrary.org/obo/CHEBI_33347"	"vanadium group element atom"
"http://purl.obolibrary.org/obo/CHEBI_38496"	"electron-transport chain inhibitor"
"http://purl.obolibrary.org/obo/CHEBI_35881"	"pnictogen hydride"
"http://purl.obolibrary.org/obo/PATO_0001412"	"unstructured"
"http://purl.obolibrary.org/obo/ENVO_01000477"	"gypsum plaster"
"http://purl.obolibrary.org/obo/ENVO_01001837"	"subalpine biome"
"http://purl.obolibrary.org/obo/ENVO_01001508"	"anchored ice calf"
"http://purl.obolibrary.org/obo/ENVO_01001417"	"silvagenitus cloud"
"http://purl.obolibrary.org/obo/CHEBI_47882"	"cyclic polypyrrole"
"http://purl.obolibrary.org/obo/ENVO_01001413"	"stratus cloud"
"http://purl.obolibrary.org/obo/ENVO_01000878"	"thunderstorm"
"http://purl.obolibrary.org/obo/ENVO_06105104"	"mesoplastic particle"
"http://purl.obolibrary.org/obo/ENVO_01000637"	"outer space"
"http://purl.obolibrary.org/obo/ENVO_01000099"	"marine surface current"
"http://purl.obolibrary.org/obo/ENVO_0010011"	"obsolete orange fruit beverage"
"http://purl.obolibrary.org/obo/ENVO_02000099"	"coal dust"
"http://purl.obolibrary.org/obo/ENVO_01001661"	"frost jacking"
"http://purl.obolibrary.org/obo/UBERON_0011582"	"paired limb/fin skeleton"
"http://purl.obolibrary.org/obo/FOODON_00001037"	"vacherin mont dor cheese food product"
"http://purl.obolibrary.org/obo/ENVO_01000327"	"strand swamp"
"http://purl.obolibrary.org/obo/ENVO_0010130"	"obsolete bee food product"
"http://purl.obolibrary.org/obo/ENVO_00002200"	"sea ice"
"http://purl.obolibrary.org/obo/NCBITaxon_2759"	"Eukaryota"
"http://purl.obolibrary.org/obo/ENVO_0010123"	"obsolete pasta"
"http://purl.obolibrary.org/obo/ENVO_2100000"	"anatomical entity environment"
"http://purl.obolibrary.org/obo/ENVO_06105019"	"quality of a foam"
"http://purl.obolibrary.org/obo/ENVO_01000370"	"tundra climatic condition"
"http://purl.obolibrary.org/obo/ENVO_01000171"	"indeterminate root nodule nitrogen fixation zone"
"http://purl.obolibrary.org/obo/GO_0007588"	"excretion"
"http://purl.obolibrary.org/obo/CHEBI_38201"	"bacteriochlorophyll"
"http://purl.obolibrary.org/obo/NCBITaxon_117558"	"Bathymodiolinae"
"http://purl.obolibrary.org/obo/ENVO_01000597"	"pressure lamp"
"http://purl.obolibrary.org/obo/ENVO_01001161"	"obsolete newCloud"
"http://purl.obolibrary.org/obo/CHEBI_35681"	"secondary alcohol"
"http://purl.obolibrary.org/obo/ENVO_01000876"	"storm"
"http://purl.obolibrary.org/obo/ENVO_01001623"	"glacial summer surface"
"http://purl.obolibrary.org/obo/ENVO_0010047"	"obsolete distilled fermented grain beverage"
"http://purl.obolibrary.org/obo/ENVO_00000203"	"rift lake"
"http://purl.obolibrary.org/obo/UBERON_0012367"	"muscle layer of intestine"
"http://purl.obolibrary.org/obo/ENVO_00000451"	"amenity lake"
"http://purl.obolibrary.org/obo/ENVO_01000047"	"mediterranean sea biome"
"http://purl.obolibrary.org/obo/ENVO_00002227"	"obsolete saline water habitat"
"http://purl.obolibrary.org/obo/FOODON_03460225"	"food component addition process"
"http://purl.obolibrary.org/obo/CHEBI_46666"	"crocidolite asbestos"
"http://purl.obolibrary.org/obo/ENVO_00005788"	"rubber plantation soil"
"http://purl.obolibrary.org/obo/ENVO_00002269"	"thermocline"
"http://purl.obolibrary.org/obo/ENVO_01001246"	"agricultural process"
"http://purl.obolibrary.org/obo/ENVO_00000408"	"volcanic fissure"
"http://purl.obolibrary.org/obo/ENVO_06105121"	"entanglement of organisms in marine debris"
"http://purl.obolibrary.org/obo/CHEBI_48218"	"antiseptic drug"
"http://purl.obolibrary.org/obo/ENVO_00005787"	"eucalyptus forest soil"
